PostDate,JobFamily,CountIdIndexed
31-01-2021,Retail Staff,0.7984
31-01-2021,Sales,0.8113
31-01-2021,Security,0.77
31-01-2021,Skilled Trades,0.8913
31-01-2021,Supply Chain Staff,0.8658
31-01-2021,Unassigned,0.3417
01-02-2021,Customer Service,0.8871
01-02-2021,Entertainment and Recreation,0.5377
01-02-2021,Facilities/Constr,0.7658
01-02-2021,Finance/Insurance,1.0114
01-02-2021,Food & Beverage,0.8926
01-02-2021,Healthcare,0.6451
01-02-2021,Hospitality Staff,0.7103
01-02-2021,Human Resources,0.5334
01-02-2021,IT,0.3519
01-02-2021,Manufacturing/Operations Staff,0.8632
01-02-2021,Marketing/Advertising,1.0731
01-02-2021,Product Management,0.9351
01-02-2021,Retail Staff,0.8612
01-02-2021,Sales,0.8522
01-02-2021,Security,0.8115
01-02-2021,Skilled Trades,0.9536
01-02-2021,Supply Chain Staff,0.9327
01-02-2021,Unassigned,0.3651
02-02-2021,Customer Service,0.9613
02-02-2021,Entertainment and Recreation,0.5806
02-02-2021,Facilities/Constr,0.7791
02-02-2021,Finance/Insurance,1.024
02-02-2021,Food & Beverage,1.0015
02-02-2021,Healthcare,0.6659
02-02-2021,Hospitality Staff,0.7468
02-02-2021,Human Resources,0.5351
02-02-2021,IT,0.351
02-02-2021,Manufacturing/Operations Staff,0.8815
02-02-2021,Marketing/Advertising,1.1064
02-02-2021,Product Management,0.9377
02-02-2021,Retail Staff,0.9367
02-02-2021,Sales,0.8535
02-02-2021,Security,0.8324
02-02-2021,Skilled Trades,0.9831
02-02-2021,Supply Chain Staff,0.9854
02-02-2021,Unassigned,0.3796
03-02-2021,Customer Service,1.0114
03-02-2021,Entertainment and Recreation,0.5891
03-02-2021,Facilities/Constr,0.7878
03-02-2021,Finance/Insurance,1.0296
03-02-2021,Food & Beverage,1.0327
03-02-2021,Healthcare,0.6833
03-02-2021,Hospitality Staff,0.7576
03-02-2021,Human Resources,0.5389
03-02-2021,IT,0.3418
03-02-2021,Manufacturing/Operations Staff,0.8858
03-02-2021,Marketing/Advertising,1.1121
03-02-2021,Product Management,0.9408
03-02-2021,Retail Staff,0.9602
03-02-2021,Sales,0.8559
03-02-2021,Security,0.8404
03-02-2021,Skilled Trades,0.986
03-02-2021,Supply Chain Staff,0.9974
03-02-2021,Unassigned,0.3822
04-02-2021,Customer Service,1.0351
04-02-2021,Entertainment and Recreation,0.573
04-02-2021,Facilities/Constr,0.7654
04-02-2021,Finance/Insurance,0.9937
04-02-2021,Food & Beverage,1.0131
04-02-2021,Healthcare,0.6695
04-02-2021,Hospitality Staff,0.7337
04-02-2021,Human Resources,0.5341
04-02-2021,IT,0.3262
04-02-2021,Manufacturing/Operations Staff,0.8572
04-02-2021,Marketing/Advertising,1.0501
04-02-2021,Product Management,0.9044
04-02-2021,Retail Staff,0.9328
04-02-2021,Sales,0.8222
04-02-2021,Security,0.8384
04-02-2021,Skilled Trades,0.9576
04-02-2021,Supply Chain Staff,0.9707
04-02-2021,Unassigned,0.3705
05-02-2021,Customer Service,1.0734
05-02-2021,Entertainment and Recreation,0.5591
05-02-2021,Facilities/Constr,0.7551
05-02-2021,Finance/Insurance,0.9907
05-02-2021,Food & Beverage,1.0059
05-02-2021,Healthcare,0.6586
05-02-2021,Hospitality Staff,0.7267
05-02-2021,Human Resources,0.5152
05-02-2021,IT,0.3256
05-02-2021,Manufacturing/Operations Staff,0.8388
05-02-2021,Marketing/Advertising,1.0426
05-02-2021,Product Management,0.8942
05-02-2021,Retail Staff,0.9293
05-02-2021,Sales,0.8165
05-02-2021,Security,0.8141
05-02-2021,Skilled Trades,0.946
05-02-2021,Supply Chain Staff,0.9396
05-02-2021,Unassigned,0.3658
06-02-2021,Customer Service,1.116
06-02-2021,Entertainment and Recreation,0.5724
06-02-2021,Facilities/Constr,0.7781
06-02-2021,Finance/Insurance,1.0127
06-02-2021,Food & Beverage,1.0255
06-02-2021,Healthcare,0.6719
06-02-2021,Hospitality Staff,0.7396
06-02-2021,Human Resources,0.5271
06-02-2021,IT,0.3267
06-02-2021,Manufacturing/Operations Staff,0.8482
06-02-2021,Marketing/Advertising,1.0636
06-02-2021,Product Management,0.9159
06-02-2021,Retail Staff,0.9493
06-02-2021,Sales,0.8287
06-02-2021,Security,0.8407
06-02-2021,Skilled Trades,0.9745
06-02-2021,Supply Chain Staff,0.9601
06-02-2021,Unassigned,0.3733
07-02-2021,Customer Service,1.1358
07-02-2021,Entertainment and Recreation,0.5757
07-02-2021,Facilities/Constr,0.7869
07-02-2021,Finance/Insurance,1.0221
07-02-2021,Food & Beverage,1.0321
07-02-2021,Healthcare,0.6772
07-02-2021,Hospitality Staff,0.745
07-02-2021,Human Resources,0.5296
07-02-2021,IT,0.3258
07-02-2021,Manufacturing/Operations Staff,0.8495
07-02-2021,Marketing/Advertising,1.0708
07-02-2021,Product Management,0.9138
07-02-2021,Retail Staff,0.9619
07-02-2021,Sales,0.8326
07-02-2021,Security,0.844
07-02-2021,Skilled Trades,0.9827
07-02-2021,Supply Chain Staff,0.9675
07-02-2021,Unassigned,0.376
08-02-2021,Customer Service,1.1199
08-02-2021,Entertainment and Recreation,0.5579
08-02-2021,Facilities/Constr,0.7678
08-02-2021,Finance/Insurance,0.99
08-02-2021,Food & Beverage,1.0066
08-02-2021,Healthcare,0.6631
08-02-2021,Hospitality Staff,0.7348
08-02-2021,Human Resources,0.5197
08-02-2021,IT,0.3178
08-02-2021,Manufacturing/Operations Staff,0.8246
08-02-2021,Marketing/Advertising,1.0444
08-02-2021,Product Management,0.8892
08-02-2021,Retail Staff,0.9226
08-02-2021,Sales,0.8142
08-02-2021,Security,0.837
08-02-2021,Skilled Trades,0.9523
08-02-2021,Supply Chain Staff,0.9479
08-02-2021,Unassigned,0.3639
09-02-2021,Customer Service,1.1247
09-02-2021,Entertainment and Recreation,0.5391
09-02-2021,Facilities/Constr,0.771
09-02-2021,Finance/Insurance,0.9934
09-02-2021,Food & Beverage,0.9314
09-02-2021,Healthcare,0.6789
09-02-2021,Hospitality Staff,0.7282
09-02-2021,Human Resources,0.5507
09-02-2021,IT,0.3269
09-02-2021,Manufacturing/Operations Staff,0.834
09-02-2021,Marketing/Advertising,1.0357
09-02-2021,Product Management,0.8982
09-02-2021,Retail Staff,0.8713
09-02-2021,Sales,0.8221
09-02-2021,Security,0.8352
09-02-2021,Skilled Trades,0.9548
09-02-2021,Supply Chain Staff,0.9231
09-02-2021,Unassigned,0.3567
10-02-2021,Customer Service,1.1272
10-02-2021,Entertainment and Recreation,0.5303
10-02-2021,Facilities/Constr,0.7657
10-02-2021,Finance/Insurance,0.9812
10-02-2021,Food & Beverage,0.9097
10-02-2021,Healthcare,0.6711
10-02-2021,Hospitality Staff,0.7223
10-02-2021,Human Resources,0.5505
10-02-2021,IT,0.3266
10-02-2021,Manufacturing/Operations Staff,0.8267
10-02-2021,Marketing/Advertising,1.0414
10-02-2021,Product Management,0.8757
10-02-2021,Retail Staff,0.848
10-02-2021,Sales,0.8104
10-02-2021,Security,0.8468
10-02-2021,Skilled Trades,0.9576
10-02-2021,Supply Chain Staff,0.9276
10-02-2021,Unassigned,0.3524
11-02-2021,Customer Service,1.1308
11-02-2021,Entertainment and Recreation,0.5303
11-02-2021,Facilities/Constr,0.7639
11-02-2021,Finance/Insurance,0.9747
11-02-2021,Food & Beverage,0.9101
11-02-2021,Healthcare,0.6638
11-02-2021,Hospitality Staff,0.7185
11-02-2021,Human Resources,0.537
11-02-2021,IT,0.3314
11-02-2021,Manufacturing/Operations Staff,0.8203
11-02-2021,Marketing/Advertising,1.0601
11-02-2021,Product Management,0.8758
11-02-2021,Retail Staff,0.8479
11-02-2021,Sales,0.8103
11-02-2021,Security,0.8297
11-02-2021,Skilled Trades,0.9637
11-02-2021,Supply Chain Staff,0.9188
11-02-2021,Unassigned,0.3502
12-02-2021,Customer Service,1.1559
12-02-2021,Entertainment and Recreation,0.5466
12-02-2021,Facilities/Constr,0.7754
12-02-2021,Finance/Insurance,0.9965
12-02-2021,Food & Beverage,0.9344
12-02-2021,Healthcare,0.6685
12-02-2021,Hospitality Staff,0.7343
12-02-2021,Human Resources,0.54
12-02-2021,IT,0.3292
12-02-2021,Manufacturing/Operations Staff,0.8209
12-02-2021,Marketing/Advertising,1.0685
12-02-2021,Product Management,0.8834
12-02-2021,Retail Staff,0.8826
12-02-2021,Sales,0.8212
12-02-2021,Security,0.8573
12-02-2021,Skilled Trades,0.9765
12-02-2021,Supply Chain Staff,0.9311
12-02-2021,Unassigned,0.3578
13-02-2021,Customer Service,1.1357
13-02-2021,Entertainment and Recreation,0.5382
13-02-2021,Facilities/Constr,0.7602
13-02-2021,Finance/Insurance,0.9823
13-02-2021,Food & Beverage,0.92
13-02-2021,Healthcare,0.6499
13-02-2021,Hospitality Staff,0.7186
13-02-2021,Human Resources,0.53
13-02-2021,IT,0.3286
13-02-2021,Manufacturing/Operations Staff,0.8279
13-02-2021,Marketing/Advertising,1.0513
13-02-2021,Product Management,0.8703
13-02-2021,Retail Staff,0.8679
13-02-2021,Sales,0.8008
13-02-2021,Security,0.8327
13-02-2021,Skilled Trades,0.953
13-02-2021,Supply Chain Staff,0.9124
13-02-2021,Unassigned,0.3518
14-02-2021,Customer Service,1.1335
14-02-2021,Entertainment and Recreation,0.5359
14-02-2021,Facilities/Constr,0.7607
14-02-2021,Finance/Insurance,0.9816
14-02-2021,Food & Beverage,0.9183
14-02-2021,Healthcare,0.6487
14-02-2021,Hospitality Staff,0.7219
14-02-2021,Human Resources,0.5359
14-02-2021,IT,0.331
14-02-2021,Manufacturing/Operations Staff,0.8315
14-02-2021,Marketing/Advertising,1.0553
14-02-2021,Product Management,0.8729
14-02-2021,Retail Staff,0.8674
14-02-2021,Sales,0.7998
14-02-2021,Security,0.8352
14-02-2021,Skilled Trades,0.9506
14-02-2021,Supply Chain Staff,0.9061
14-02-2021,Unassigned,0.3512
15-02-2021,Customer Service,1.1337
15-02-2021,Entertainment and Recreation,0.5367
15-02-2021,Facilities/Constr,0.7511
15-02-2021,Finance/Insurance,0.9734
15-02-2021,Food & Beverage,0.9302
15-02-2021,Healthcare,0.6295
15-02-2021,Hospitality Staff,0.7305
15-02-2021,Human Resources,0.5339
15-02-2021,IT,0.3259
15-02-2021,Manufacturing/Operations Staff,0.8229
15-02-2021,Marketing/Advertising,1.0488
15-02-2021,Product Management,0.8503
15-02-2021,Retail Staff,0.8739
15-02-2021,Sales,0.7972
15-02-2021,Security,0.8081
15-02-2021,Skilled Trades,0.9454
15-02-2021,Supply Chain Staff,0.9015
15-02-2021,Unassigned,0.3497
16-02-2021,Customer Service,1.0828
16-02-2021,Entertainment and Recreation,0.5051
16-02-2021,Facilities/Constr,0.713
16-02-2021,Finance/Insurance,0.9211
16-02-2021,Food & Beverage,0.893
16-02-2021,Healthcare,0.5745
16-02-2021,Hospitality Staff,0.6966
16-02-2021,Human Resources,0.4822
16-02-2021,IT,0.3013
16-02-2021,Manufacturing/Operations Staff,0.7711
16-02-2021,Marketing/Advertising,1.0019
16-02-2021,Product Management,0.7847
16-02-2021,Retail Staff,0.8382
16-02-2021,Sales,0.7543
16-02-2021,Security,0.7624
16-02-2021,Skilled Trades,0.8987
16-02-2021,Supply Chain Staff,0.8528
16-02-2021,Unassigned,0.3297
17-02-2021,Customer Service,1.0816
17-02-2021,Entertainment and Recreation,0.5169
17-02-2021,Facilities/Constr,0.7146
17-02-2021,Finance/Insurance,0.9203
17-02-2021,Food & Beverage,0.9061
17-02-2021,Healthcare,0.5709
17-02-2021,Hospitality Staff,0.7092
17-02-2021,Human Resources,0.4845
17-02-2021,IT,0.3063
17-02-2021,Manufacturing/Operations Staff,0.7795
17-02-2021,Marketing/Advertising,1.0077
17-02-2021,Product Management,0.793
17-02-2021,Retail Staff,0.8429
17-02-2021,Sales,0.7631
17-02-2021,Security,0.7629
17-02-2021,Skilled Trades,0.9022
17-02-2021,Supply Chain Staff,0.8379
17-02-2021,Unassigned,0.3307
18-02-2021,Customer Service,1.0747
18-02-2021,Entertainment and Recreation,0.5252
18-02-2021,Facilities/Constr,0.7018
18-02-2021,Finance/Insurance,0.9208
18-02-2021,Food & Beverage,0.9164
18-02-2021,Healthcare,0.5758
18-02-2021,Hospitality Staff,0.7159
18-02-2021,Human Resources,0.4886
18-02-2021,IT,0.3086
18-02-2021,Manufacturing/Operations Staff,0.7794
18-02-2021,Marketing/Advertising,1.016
18-02-2021,Product Management,0.7965
18-02-2021,Retail Staff,0.8475
18-02-2021,Sales,0.7663
18-02-2021,Security,0.7622
18-02-2021,Skilled Trades,0.8889
18-02-2021,Supply Chain Staff,0.8341
18-02-2021,Unassigned,0.33
19-02-2021,Customer Service,1.0792
19-02-2021,Entertainment and Recreation,0.5296
19-02-2021,Facilities/Constr,0.712
19-02-2021,Finance/Insurance,0.9175
19-02-2021,Food & Beverage,0.9269
19-02-2021,Healthcare,0.5738
19-02-2021,Hospitality Staff,0.7253
19-02-2021,Human Resources,0.4964
19-02-2021,IT,0.3159
19-02-2021,Manufacturing/Operations Staff,0.8019
19-02-2021,Marketing/Advertising,1.0381
19-02-2021,Product Management,0.8306
19-02-2021,Retail Staff,0.8475
19-02-2021,Sales,0.7723
19-02-2021,Security,0.769
19-02-2021,Skilled Trades,0.8906
19-02-2021,Supply Chain Staff,0.8444
19-02-2021,Unassigned,0.3292
20-02-2021,Customer Service,1.0881
20-02-2021,Entertainment and Recreation,0.5382
20-02-2021,Facilities/Constr,0.7125
20-02-2021,Finance/Insurance,0.9194
20-02-2021,Food & Beverage,0.9463
20-02-2021,Healthcare,0.5792
20-02-2021,Hospitality Staff,0.7383
20-02-2021,Human Resources,0.4986
20-02-2021,IT,0.3167
20-02-2021,Manufacturing/Operations Staff,0.7907
20-02-2021,Marketing/Advertising,1.0544
20-02-2021,Product Management,0.8613
20-02-2021,Retail Staff,0.8582
20-02-2021,Sales,0.7768
20-02-2021,Security,0.774
20-02-2021,Skilled Trades,0.89
20-02-2021,Supply Chain Staff,0.8344
20-02-2021,Unassigned,0.3298
21-02-2021,Customer Service,1.0838
21-02-2021,Entertainment and Recreation,0.542
21-02-2021,Facilities/Constr,0.7099
21-02-2021,Finance/Insurance,0.9153
21-02-2021,Food & Beverage,0.9512
21-02-2021,Healthcare,0.5769
21-02-2021,Hospitality Staff,0.7386
21-02-2021,Human Resources,0.4932
21-02-2021,IT,0.3158
21-02-2021,Manufacturing/Operations Staff,0.7888
21-02-2021,Marketing/Advertising,1.0482
21-02-2021,Product Management,0.873
21-02-2021,Retail Staff,0.8547
21-02-2021,Sales,0.7736
21-02-2021,Security,0.7699
21-02-2021,Skilled Trades,0.8859
21-02-2021,Supply Chain Staff,0.838
21-02-2021,Unassigned,0.3288
22-02-2021,Customer Service,1.0976
22-02-2021,Entertainment and Recreation,0.5471
22-02-2021,Facilities/Constr,0.7218
22-02-2021,Finance/Insurance,0.9342
22-02-2021,Food & Beverage,0.9617
22-02-2021,Healthcare,0.5861
22-02-2021,Hospitality Staff,0.7356
22-02-2021,Human Resources,0.4904
22-02-2021,IT,0.3233
22-02-2021,Manufacturing/Operations Staff,0.7817
22-02-2021,Marketing/Advertising,1.06
22-02-2021,Product Management,0.9158
22-02-2021,Retail Staff,0.8622
22-02-2021,Sales,0.7778
22-02-2021,Security,0.7795
22-02-2021,Skilled Trades,0.8803
22-02-2021,Supply Chain Staff,0.8208
22-02-2021,Unassigned,0.332
23-02-2021,Customer Service,1.1797
23-02-2021,Entertainment and Recreation,0.5901
23-02-2021,Facilities/Constr,0.7659
23-02-2021,Finance/Insurance,0.9832
23-02-2021,Food & Beverage,1.0759
23-02-2021,Healthcare,0.6059
23-02-2021,Hospitality Staff,0.7766
23-02-2021,Human Resources,0.5055
23-02-2021,IT,0.3413
23-02-2021,Manufacturing/Operations Staff,0.812
23-02-2021,Marketing/Advertising,1.1287
23-02-2021,Product Management,0.9713
23-02-2021,Retail Staff,0.9462
23-02-2021,Sales,0.8182
23-02-2021,Security,0.8288
23-02-2021,Skilled Trades,0.8979
23-02-2021,Supply Chain Staff,0.8461
23-02-2021,Unassigned,0.3548
24-02-2021,Customer Service,1.1823
24-02-2021,Entertainment and Recreation,0.5875
24-02-2021,Facilities/Constr,0.7729
24-02-2021,Finance/Insurance,0.9881
24-02-2021,Food & Beverage,1.0816
24-02-2021,Healthcare,0.6002
24-02-2021,Hospitality Staff,0.7787
24-02-2021,Human Resources,0.5103
24-02-2021,IT,0.3444
24-02-2021,Manufacturing/Operations Staff,0.8083
24-02-2021,Marketing/Advertising,1.1241
24-02-2021,Product Management,0.9807
24-02-2021,Retail Staff,0.9523
24-02-2021,Sales,0.8116
24-02-2021,Security,0.8149
24-02-2021,Skilled Trades,0.882
24-02-2021,Supply Chain Staff,0.8369
24-02-2021,Unassigned,0.3551
25-02-2021,Customer Service,1.1782
25-02-2021,Entertainment and Recreation,0.5802
25-02-2021,Facilities/Constr,0.7779
25-02-2021,Finance/Insurance,0.9798
25-02-2021,Food & Beverage,1.089
25-02-2021,Healthcare,0.5792
25-02-2021,Hospitality Staff,0.7781
25-02-2021,Human Resources,0.4973
25-02-2021,IT,0.3352
25-02-2021,Manufacturing/Operations Staff,0.796
25-02-2021,Marketing/Advertising,1.1201
25-02-2021,Product Management,0.9582
25-02-2021,Retail Staff,0.9519
25-02-2021,Sales,0.7962
25-02-2021,Security,0.802
25-02-2021,Skilled Trades,0.865
25-02-2021,Supply Chain Staff,0.8114
25-02-2021,Unassigned,0.3514
26-02-2021,Customer Service,1.1597
26-02-2021,Entertainment and Recreation,0.5752
26-02-2021,Facilities/Constr,0.7696
26-02-2021,Finance/Insurance,0.9707
26-02-2021,Food & Beverage,1.0927
26-02-2021,Healthcare,0.5742
26-02-2021,Hospitality Staff,0.7728
26-02-2021,Human Resources,0.4913
26-02-2021,IT,0.3311
26-02-2021,Manufacturing/Operations Staff,0.7869
26-02-2021,Marketing/Advertising,1.116
26-02-2021,Product Management,0.9363
26-02-2021,Retail Staff,0.9393
26-02-2021,Sales,0.7818
26-02-2021,Security,0.8165
26-02-2021,Skilled Trades,0.8435
26-02-2021,Supply Chain Staff,0.7794
26-02-2021,Unassigned,0.3489
27-02-2021,Customer Service,1.1603
27-02-2021,Entertainment and Recreation,0.5739
27-02-2021,Facilities/Constr,0.7708
27-02-2021,Finance/Insurance,0.9741
27-02-2021,Food & Beverage,1.0977
27-02-2021,Healthcare,0.5718
27-02-2021,Hospitality Staff,0.7755
27-02-2021,Human Resources,0.4949
27-02-2021,IT,0.3322
27-02-2021,Manufacturing/Operations Staff,0.8007
27-02-2021,Marketing/Advertising,1.1221
27-02-2021,Product Management,0.9416
27-02-2021,Retail Staff,0.9424
27-02-2021,Sales,0.7832
27-02-2021,Security,0.8232
27-02-2021,Skilled Trades,0.834
27-02-2021,Supply Chain Staff,0.7856
27-02-2021,Unassigned,0.3506
28-02-2021,Customer Service,1.1672
28-02-2021,Entertainment and Recreation,0.5796
28-02-2021,Facilities/Constr,0.7737
28-02-2021,Finance/Insurance,0.9751
28-02-2021,Food & Beverage,1.1097
28-02-2021,Healthcare,0.5734
28-02-2021,Hospitality Staff,0.7823
28-02-2021,Human Resources,0.4953
28-02-2021,IT,0.3347
28-02-2021,Manufacturing/Operations Staff,0.8113
28-02-2021,Marketing/Advertising,1.1358
28-02-2021,Product Management,0.955
28-02-2021,Retail Staff,0.952
28-02-2021,Sales,0.7899
28-02-2021,Security,0.8204
28-02-2021,Skilled Trades,0.8358
28-02-2021,Supply Chain Staff,0.7889
28-02-2021,Unassigned,0.352
01-03-2021,Customer Service,1.1649
01-03-2021,Entertainment and Recreation,0.5946
01-03-2021,Facilities/Constr,0.7778
01-03-2021,Finance/Insurance,0.9802
01-03-2021,Food & Beverage,1.1282
01-03-2021,Healthcare,0.5787
01-03-2021,Hospitality Staff,0.826
01-03-2021,Human Resources,0.5027
01-03-2021,IT,0.3366
01-03-2021,Manufacturing/Operations Staff,0.8359
01-03-2021,Marketing/Advertising,1.1495
01-03-2021,Product Management,0.9981
01-03-2021,Retail Staff,0.9614
01-03-2021,Sales,0.7925
01-03-2021,Security,0.8193
01-03-2021,Skilled Trades,0.8485
01-03-2021,Supply Chain Staff,0.7898
01-03-2021,Unassigned,0.3553
02-03-2021,Customer Service,1.1192
02-03-2021,Entertainment and Recreation,0.5905
02-03-2021,Facilities/Constr,0.7818
02-03-2021,Finance/Insurance,0.9907
02-03-2021,Food & Beverage,1.0839
02-03-2021,Healthcare,0.5874
02-03-2021,Hospitality Staff,0.839
02-03-2021,Human Resources,0.5241
02-03-2021,IT,0.3399
02-03-2021,Manufacturing/Operations Staff,0.8585
02-03-2021,Marketing/Advertising,1.1279
02-03-2021,Product Management,1.0975
02-03-2021,Retail Staff,0.9246
02-03-2021,Sales,0.7825
02-03-2021,Security,0.8274
02-03-2021,Skilled Trades,0.8762
02-03-2021,Supply Chain Staff,0.8052
02-03-2021,Unassigned,0.3533
03-03-2021,Customer Service,1.0912
03-03-2021,Entertainment and Recreation,0.5973
03-03-2021,Facilities/Constr,0.7606
03-03-2021,Finance/Insurance,0.9856
03-03-2021,Food & Beverage,1.1032
03-03-2021,Healthcare,0.5844
03-03-2021,Hospitality Staff,0.8356
03-03-2021,Human Resources,0.512
03-03-2021,IT,0.3359
03-03-2021,Manufacturing/Operations Staff,0.842
03-03-2021,Marketing/Advertising,1.1191
03-03-2021,Product Management,1.1591
03-03-2021,Retail Staff,0.9161
03-03-2021,Sales,0.7768
03-03-2021,Security,0.8272
03-03-2021,Skilled Trades,0.8822
